date,countryiso3code,full_pubs,frac_pubs,frac_FWCI,frac_intl,frac_pubs_top10p_FWCI_perc,number_unique_authors
2018,KOR,84529,70883.75907,0.883840889,10525.27478,0.077426692,136888
2019,KOR,89599,74750.1124,0.916939049,11151.43989,0.083539857,143258
2020,KOR,93236,76566.66627,0.906785431,11909.17411,0.084563272,148316
2021,KOR,98866,80506.13233,0.921160338,12610.07103,0.082173044,155625
2022,KOR,99280,79412.04392,0.928095958,12710.27283,0.084488187,160590
2023,KOR,97348,76803.54689,0.882561226,13238.11622,0.089146141,162842
2024,KOR,10163,7677.336369,0.742704019,1612.09559,0.998099109,33365
1990,KWT,567,508.9358919,0.384358915,54.38033633,0.025512004,927
1991,KWT,301,258.5511905,0.43009598,38.15119048,0.021078998,530
1992,KWT,195,163.4238095,0.343031582,28.92380952,0.008158746,354
1993,KWT,200,173.747619,0.491815408,25.94761905,0.040288322,373
1994,KWT,333,280.1918831,0.492296364,36.85854978,0.026569094,502
1995,KWT,412,340.5465118,0.574295068,47.79651182,0.045001195,600
1996,KWT,622,483.444773,0.522366304,89.85191586,0.033296756,791
1997,KWT,637,503.6653892,0.540908232,78.75705585,0.044547501,845
1998,KWT,697,548.7581197,0.583957009,95.72319904,0.048058008,952
1999,KWT,714,558.7767071,0.548901034,88.54254409,0.038297782,991
2000,KWT,627,502.7616826,0.582578009,81.53549208,0.022223656,880
2001,KWT,656,537.9752409,0.561319863,75.49984409,0.035987008,946
2002,KWT,654,530.2684121,0.543501584,90.00174548,0.032053249,996
2003,KWT,720,527.469048,0.504569928,109.9892861,0.025753432,956
2004,KWT,785,581.120225,0.613313296,116.7118916,0.049921092,1068
2005,KWT,870,647.7475408,0.614282077,149.2896043,0.033391291,1235
2006,KWT,936,710.7633352,0.573326253,153.5800019,0.037200856,1257
2007,KWT,1010,769.6174927,0.666265688,156.5341594,0.046721512,1435
2008,KWT,1133,820.6876751,0.647060971,186.9376751,0.048224178,1491
2009,KWT,1178,860.829863,0.63067877,186.5417677,0.057014588,1608
2010,KWT,1149,816.2994964,0.569918778,188.900254,0.043845372,1513
2011,KWT,1217,861.2039488,0.61786466,203.7206155,0.045493632,1658
2012,KWT,1267,903.9670188,0.603995297,223.4420188,0.041535098,1954
2013,KWT,1341,932.4536401,0.688412192,244.2524497,0.059998893,1946
2014,KWT,1325,860.7475051,0.738084835,258.8808384,0.066029335,1763
2015,KWT,1429,932.5629564,0.657854654,275.2296231,0.050488466,2140
2016,KWT,1535,943.8109568,0.691345217,300.1442901,0.058902891,2056
2017,KWT,1697,1016.601189,0.751346505,327.396427,0.065146843,2290
2018,KWT,1891,1170.059298,0.737966163,365.3569167,0.062141859,2556
2019,KWT,2309,1334.665789,0.786287433,473.9698579,0.068183153,2965
2020,KWT,2450,1338.953017,0.908342695,515.8748781,0.092496606,2794
2021,KWT,2857,1449.480613,0.914787521,594.7899845,0.087709387,3143
2022,KWT,3197,1503.282529,0.926613271,651.5671615,0.088337348,3225
2023,KWT,3605,1618.800536,0.98908854,733.2747781,0.102725887,3566
2024,KWT,368,128.812176,0.661709733,65.81217597,1,461
1991,LAO,1,1,0,,0,5
1992,LAO,5,2.833333333,1.102031234,0.833333333,0.352941176,7
1994,LAO,1,1,0,,0,1
1995,LAO,8,6.333333333,1.003929839,2.333333333,0,11
1996,LAO,11,3.98030303,0.420849734,3.98030303,0,21
1997,LAO,11,3.775811688,0.777366665,3.775811688,0.088281239,19
1998,LAO,12,7.358974359,1.092655175,3.858974359,0.135888502,31
1999,LAO,9,3.908730159,0.44421782,2.158730159,0,22
2000,LAO,17,7.216688867,0.410531937,6.216688867,0,42
2001,LAO,14,5.90952381,0.790288336,4.90952381,0.132554392,31
2002,LAO,23,11.83937729,0.564416897,7.839377289,0.003519329,42
2003,LAO,36,14.82254094,0.79355103,11.82254094,0.053811222,52
2004,LAO,65,35.61247502,0.357840007,13.94580836,0.0168146,98
2005,LAO,57,16.92037309,0.905010622,14.92037309,0.065573247,78
2006,LAO,80,34.70102567,0.964015717,20.20102567,0.118071487,123
2007,LAO,67,21.98723488,1.119425085,21.98723488,0.153418265,123
2008,LAO,90,29.79170517,0.690047112,25.79170517,0.051812736,131
2009,LAO,91,35.0816592,0.940769082,26.5816592,0.061760667,148
2010,LAO,108,40.37504007,0.782992567,29.37504007,0.057081315,170
2011,LAO,137,40.5594666,0.917316023,37.0594666,0.075873309,197
2012,LAO,178,53.16837893,1.005797436,49.58504559,0.089039162,223
2013,LAO,184,65.43679956,0.834128665,53.10346622,0.041170495,274
2014,LAO,179,52.59313472,0.901676211,49.75980138,0.062447747,247
2015,LAO,192,57.05641678,0.879834034,52.05641678,0.065771369,274
2016,LAO,225,74.23414946,0.857354201,65.23414946,0.053497113,329
2017,LAO,206,65.5387944,0.8313078,55.5387944,0.055248175,309
2018,LAO,258,76.70917644,0.786375131,63.62584311,0.0550504,391
2019,LAO,300,82.65028139,0.86292705,70.15028139,0.067739193,409
2020,LAO,275,74.55050673,0.604340342,70.55050673,0.02719191,389
2021,LAO,294,75.8271607,0.748391879,68.8271607,0.05864648,383
2022,LAO,288,72.57113277,0.805245184,66.07113277,0.048710152,406
2023,LAO,263,65.37737512,0.658663238,60.37737512,0.06618759,339
2024,LAO,30,7.893748763,3.190337565,7.893748763,1,59
1990,LBN,88,69.45277778,0.434391075,11.32777778,0.022625856,171
1991,LBN,114,96.23644689,0.391155716,11.73644689,0.032039144,193
1992,LBN,190,157.4459707,0.401310437,20.61263736,0.016962231,333
1993,LBN,201,158.1638889,0.477659011,25.16388889,0.033931049,347
1994,LBN,201,159.8777778,0.480074808,27.37777778,0.027223176,333
1995,LBN,198,160.4895604,0.422162439,21.98956044,0.026852362,344
1996,LBN,325,248.9131691,0.373363575,43.74650247,0.018125614,535
1997,LBN,388,284.5844729,0.55111291,62.8566951,0.040132498,587
1998,LBN,414,303.7514497,0.440203413,58.70621164,0.020171217,695
1999,LBN,452,328.658644,0.538975227,66.3844016,0.028336875,711
2000,LBN,560,437.1552682,0.571583825,82.40526824,0.052136104,884
2001,LBN,584,450.3756728,0.585777753,82.50900618,0.055657456,954
2002,LBN,579,428.2675128,0.574147056,84.18417947,0.040291393,951
2003,LBN,692,495.4594874,0.560525713,108.7641411,0.045788603,1052
2004,LBN,760,522.9842215,0.573488597,149.8762527,0.045759817,1119
2005,LBN,886,599.6442604,0.637055108,152.0332215,0.049954592,1269
2006,LBN,1066,700.6300263,0.720602383,200.5901713,0.051040428,1418
2007,LBN,1112,716.7743207,0.700916254,195.094101,0.059304603,1513
2008,LBN,1264,810.296782,0.712859581,230.3519768,0.052222768,1706
2009,LBN,1318,847.8055807,0.742760862,226.6984379,0.059443071,1740
2010,LBN,1415,866.7382513,0.789830269,249.2803148,0.080017085,1815
2011,LBN,1618,987.7674873,0.782021078,310.1579635,0.070091169,2088
2012,LBN,1835,1081.268956,0.76416651,352.7316542,0.059400196,2421
2013,LBN,1998,1147.926272,0.80214513,398.032224,0.065727778,2623
2014,LBN,2240,1277.036497,0.792193674,446.6476084,0.070149692,3042
2015,LBN,2388,1345.409065,0.830951527,495.7423987,0.072333731,3269
2016,LBN,2753,1506.557136,0.874082222,547.4618979,0.074913174,3721
2017,LBN,2961,1631.872415,0.864301337,613.8890813,0.074931136,4141
2018,LBN,3494,2037.548245,0.834129009,719.5565784,0.076642186,4872
2019,LBN,3742,2116.164742,0.91342566,787.8123611,0.088693668,5267
2020,LBN,4278,2367.19504,0.946966503,895.156187,0.086191311,5820
2021,LBN,4259,2267.575755,0.977840127,981.384846,0.081702049,6029
2022,LBN,4313,2123.306307,0.989779538,1041.70472,0.096064347,5886
2023,LBN,6177,2353.610273,1.357022559,1362.282495,0.131536892,5918
2024,LBN,824,241.5710302,1.972399486,163.8210302,0.998336212,938
1990,LBR,11,6.646212121,0.641424101,1.646212121,0.093468597,14
1991,LBR,12,8.532679739,0.2338768,1.532679739,0.013787821,27
1992,LBR,11,4.847222222,0.80614303,1.847222222,0.041260745,16
1993,LBR,6,2.041666667,0.697448841,2.041666667,0,11
1994,LBR,2,2,0.089920477,,0,3
1995,LBR,5,2.733333333,0.416737346,1.733333333,0,11
1996,LBR,3,2.142857143,0.062558304,0.142857143,0,7
1997,LBR,1,0.6,1.084451229,0.6,0,3
1998,LBR,2,1.3,0.435215914,1.3,0,5
2000,LBR,3,2.4,0.850085049,0.4,0,4
2001,LBR,4,1.18,2.43378086,1.18,0.06779661,5
2002,LBR,3,0.353968254,1.43066058,0.353968254,0,2
2003,LBR,4,2.25,0.354062993,1.25,0,6
2004,LBR,4,1.53715035,0.345112238,0.53715035,0.05004265,7
2005,LBR,3,1.121212121,0.300520205,1.121212121,0,6
2006,LBR,8,3.096903097,0.442049556,2.096903097,0.088064516,17
2007,LBR,7,5.083333333,0.141140715,1.083333333,0,12
2008,LBR,9,2.555465776,0.714400417,1.055465776,0.027951293,8
2009,LBR,6,4.466666667,0.23476014,1.466666667,0,9
2010,LBR,8,4.573051948,0.653106686,1.573051948,0,18
2011,LBR,18,8.526821789,0.686838555,5.526821789,0.03909233,43
2012,LBR,19,7.515874769,0.970779557,3.515874769,0.05120475,34
2013,LBR,26,7.893661894,0.713549758,5.893661894,0.060325674,39
2014,LBR,31,10.53824966,2.336912282,6.338249665,0.08638718,52
2015,LBR,52,13.35339785,1.656642095,11.35339785,0.172107756,93
2016,LBR,66,18.17759004,1.277614702,13.67759004,0.172374056,113
2017,LBR,72,24.55748972,1.05554938,15.05748972,0.10408924,128
2018,LBR,83,22.16729546,0.989013339,18.16729546,0.091067114,162
2019,LBR,97,24.6050831,0.892753714,22.6050831,0.046735725,148
2020,LBR,71,20.16533429,0.726676372,14.66533429,0.046100269,116
2021,LBR,115,31.42976383,0.521050945,24.0964305,0.027405808,232
2022,LBR,160,48.41916729,0.648410549,36.41916729,0.072213959,349
2023,LBR,286,88.34249878,1.137148153,59.61700859,0.125488045,549
2024,LBR,48,13.70742505,0.082728727,7.207425048,1,106
1990,LBY,63,56.11666667,0.287963372,5.116666667,0.017820018,123
1991,LBY,77,65.28333333,0.228277558,7.283333333,0,129
1992,LBY,78,69.2452381,0.229302334,6.495238095,0.028882853,151
1993,LBY,65,57.30952381,0.199993117,5.30952381,0,133
1994,LBY,56,47.37857143,0.196538564,6.378571429,0,85
1995,LBY,62,49.10833333,0.162270879,8.108333333,0,110
1996,LBY,62,38.47043651,0.206575048,15.47043651,0.008664662,103
1997,LBY,74,46.95989566,0.298989315,12.92656233,0.020949072,112
1998,LBY,85,55.25528442,0.295542223,17.17195109,0.018097817,135
1999,LBY,65,43.11984127,0.206619835,11.11984127,0,123
2000,LBY,86,66.87619048,0.238444732,17.62619048,0.007476502,166
2001,LBY,66,46.76071429,0.226939271,13.26071429,0.013365921,119
2002,LBY,61,43.45198413,0.351889114,11.45198413,0.004602782,104
2003,LBY,82,55.18234127,0.269519455,16.09900794,0.00776646,119
2004,LBY,107,65.52455035,0.281405885,21.02455035,0.001271788,137
2005,LBY,128,82.3264652,0.323990842,29.5764652,0.026162257,182
2006,LBY,148,97.53165209,0.378614818,29.36498542,0.042128103,215
2007,LBY,185,125.1426513,0.464966725,30.89265125,0.037351314,279
2008,LBY,235,148.7034006,0.382601159,43.2034006,0.023291277,328
2009,LBY,359,250.378053,0.317584032,59.43519588,0.014265607,616
2010,LBY,489,328.1702499,0.342791667,87.57934079,0.020687497,737
2011,LBY,267,140.5533043,0.403809058,67.89945819,0.023126875,404
2012,LBY,352,192.6774038,0.532496127,71.39407045,0.025668553,465
2013,LBY,478,269.6777466,0.443425927,91.42774662,0.039293448,662
2014,LBY,493,256.5761604,0.512077838,110.9094937,0.055815081,667
2015,LBY,440,198.6236099,0.53989354,103.7902766,0.049294419,592
2016,LBY,387,161.5378779,0.801457178,92.1212112,0.090382743,524
2017,LBY,452,192.5366591,0.75927226,106.0366591,0.090971506,554
2018,LBY,490,187.5436625,0.916069623,103.5436625,0.100336419,748
2019,LBY,550,219.3420873,0.827220882,121.3420873,0.084150283,669
2020,LBY,691,291.7916897,0.909363757,139.9083563,0.085138846,937
2021,LBY,1059,497.5262839,0.834548142,204.0262839,0.083468128,1572
2022,LBY,1008,451.3587925,0.965938369,196.0921259,0.110255082,1459
2023,LBY,1023,420.7411871,0.971380452,207.7411871,0.106720028,1409
2024,LBY,72,24.82657555,2.637724962,12.82657555,1,115
1990,LCA,4,2.476190476,0.080365633,0.476190476,0,3
1991,LCA,4,2.75,0.883742651,0.75,0,6
1992,LCA,1,0.111111111,0.651652312,0.111111111,0,1
1993,LCA,4,1.842857143,0.423387024,0.842857143,0,6
1994,LCA,3,1.2,1.365146298,1.2,0,5
1995,LCA,1,1,5.248004008,,1,6
1996,LCA,6,2.976190476,1.164503803,0.476190476,0.252,6
1997,LCA,4,1.45,1.129350032,0.45,0.344827586,3
1998,LCA,4,1.392857143,3.349548712,0.892857143,0.358974359,4
1999,LCA,1,0.25,0.306864133,0.25,0,1
2000,LCA,3,2,0.298552867,0.5,0,4
2001,LCA,3,2.333333333,0.119477034,0.333333333,0,3
2002,LCA,4,3.166666667,0,0.166666667,0,5
2003,LCA,2,0.590909091,1.079787997,0.090909091,0.153846154,2
2004,LCA,4,3.333333333,0.401372967,0.333333333,0,9
2005,LCA,4,0.916666667,0.370185905,0.916666667,0,4
2006,LCA,6,2.476190476,0.359669588,1.476190476,0,6
2007,LCA,13,4.201190476,0.321667149,2.701190476,0,10
2008,LCA,6,3.611111111,0.224115065,1.611111111,0,6
2009,LCA,2,2,0.310003174,,0,3
2010,LCA,9,5.01025641,0.304371679,1.51025641,0,10
2011,LCA,7,3.102631579,0.3285166,2.102631579,0,10
2012,LCA,3,0.405357143,0.953662538,0.405357143,0.154185022,3
2013,LCA,3,1.23030303,0.345255132,1.23030303,0,9
2014,LCA,4,0.326671984,1.308639785,0.326671984,0.10715739,4
2015,LCA,14,3.106611732,0.636272598,3.106611732,0.033551273,14
2016,LCA,15,4.425562247,0.964729636,2.425562247,0.226714702,17
2017,LCA,11,3.322268908,0.418661093,2.322268908,4.92E-04,13
2018,LCA,11,4.346929825,0.219345383,2.346929825,0,12
2019,LCA,12,2.952747253,0.471887988,2.952747253,0,10
2020,LCA,14,3.341709567,1.11025868,2.341709567,0.166261743,15
2021,LCA,10,3.508333333,0.474879728,3.508333333,0,17
2022,LCA,20,4.867948718,0.549666063,3.867948718,0.034663958,27
2023,LCA,13,3.897090059,0.407499638,2.897090059,0.01255855,19
2024,LCA,1,0.142857143,0,0.142857143,1,1
1990,LIE,20,17.40238095,0.716076851,1.402380952,0.057463401,33
1991,LIE,8,7.25,0.19696302,0.25,0.034482759,13
1992,LIE,18,14.45,0.754387861,2.45,0.058823529,31
1993,LIE,18,13.35952381,0.932577663,2.35952381,0.119764748,23
1994,LIE,23,18.39166667,0.548379115,2.058333333,0.009062075,35
1995,LIE,20,14.44285714,1.455924241,2.442857143,0.225024728,23
1996,LIE,17,12.07619048,0.666093616,3.076190476,0.053233438,22
1997,LIE,31,18.56317155,0.822304817,5.563171551,0.07669008,32
1998,LIE,12,5.68015873,1.530130969,1.513492063,0.195612687,14
1999,LIE,26,18.01349206,1.432651516,2.513492063,0.137991805,36
2000,LIE,31,17.69444444,0.720084802,6.694444444,0.070643642,31
2001,LIE,13,7.616666667,1.034978072,2.616666667,0.218818381,24
2002,LIE,19,8.44478022,0.750475603,4.44478022,0.144441914,29
2003,LIE,36,17.02376374,0.842496612,8.340430403,0.064615558,46
2004,LIE,41,19.98281441,0.968201505,9.732814408,0.153657676,46
2005,LIE,64,34.86834734,1.592517425,15.03501401,0.209040274,76
2006,LIE,61,35.43941141,1.189845689,16.43941141,0.163725064,90
2007,LIE,55,23.91756993,1.235271555,12.41756993,0.172224517,64
2008,LIE,91,43.13771514,0.947944236,25.65945427,0.108456635,96
2009,LIE,69,27.4717144,1.624900249,16.2217144,0.115674535,72
2010,LIE,110,48.00816049,1.388782417,26.10816049,0.197141358,85
2011,LIE,100,50.73565062,1.235876439,27.56898396,0.155041009,90
2012,LIE,102,41.84584443,1.567959058,22.34584443,0.214158283,98
2013,LIE,101,41.96749223,1.61714035,23.96749223,0.178354221,106
2014,LIE,128,50.26784926,1.415787919,30.26784926,0.141288696,114
2015,LIE,116,44.68107181,1.286202034,27.68107181,0.141612314,97
2016,LIE,123,54.96257017,1.560900538,30.96257017,0.174955453,117
2017,LIE,126,52.64636787,1.300771669,34.64636787,0.140660463,114
2018,LIE,127,44.06530178,1.826029614,34.06530178,0.184513091,97
2019,LIE,132,47.35949408,1.414436137,27.85949408,0.213479709,115
2020,LIE,131,56.02017416,1.886792834,31.52017416,0.160849301,130
2021,LIE,145,51.42459556,1.092569673,34.25792889,0.155200451,147
2022,LIE,162,49.29658889,1.347328074,32.79658889,0.162665945,147
2023,LIE,164,57.00468594,1.11799571,38.50468594,0.114659644,172
2024,LIE,8,2.009181141,0,2.009181141,1,12
1990,LKA,199,156.1164502,0.404028305,28.11645022,0.021244825,296
1991,LKA,180,142.7198413,0.349855551,23.17222222,0.017516836,246
1992,LKA,198,160.2180195,0.370137881,22.05135281,0.034224199,303
1993,LKA,198,157.1857143,0.336955105,23.85238095,0.021418401,283
1994,LKA,212,168.1896825,0.291636965,28.32301587,0.011594052,314
1995,LKA,181,142.3190476,0.442160504,22.65238095,0.028340081,278
1996,LKA,240,170.2514456,0.380934296,41.40144561,0.0124559,352
1997,LKA,293,212.0968795,0.36764074,36.09687951,0.021825718,449
1998,LKA,279,200.7604935,0.419110995,45.99382681,0.02449021,462
1999,LKA,285,213.0478385,0.573818931,40.48117185,0.052306842,455
2000,LKA,285,213.3111527,0.56751146,45.59448607,0.060406206,459
2001,LKA,301,227.2579287,0.458545971,50.56348428,0.029037235,503
2002,LKA,340,262.8064555,0.548684466,46.7231222,0.050810056,574
2003,LKA,429,285.7895264,0.6770671,87.03952638,0.04995538,666
2004,LKA,453,288.2920211,0.601392588,84.24202106,0.053551034,652
2005,LKA,546,357.0881039,0.587657803,107.5881039,0.040967995,762
2006,LKA,618,407.556898,0.599154062,124.3640408,0.0450631,998
2007,LKA,714,458.0257006,0.638065229,142.7757006,0.053818487,1064
2008,LKA,785,536.110977,0.606614408,150.2776436,0.038934514,1244
2009,LKA,803,518.4373897,0.569143445,152.120723,0.038940865,1218
2010,LKA,851,549.5806367,0.601360163,154.7234938,0.041973215,1321
2011,LKA,924,613.3687274,0.601860656,154.4592036,0.045409553,1511
2012,LKA,1049,659.3412007,0.617400446,187.1162007,0.044345314,1603
2013,LKA,1215,784.9252667,0.639580171,201.8086,0.049310352,2058
2014,LKA,1243,771.3918406,0.582293248,231.6418406,0.029272651,2013
2015,LKA,1350,815.8998538,0.658843367,242.0141395,0.05465953,2240
2016,LKA,1876,1218.083162,0.632912298,296.260146,0.045455104,3085
2017,LKA,2088,1362.039117,0.779095099,355.5057835,0.066284794,3598
2018,LKA,2323,1548.828615,0.730166584,393.1952818,0.0594966,4112
2019,LKA,2640,1770.761668,0.821716949,446.7616677,0.071509511,4739
2020,LKA,2990,1980.944096,0.777876953,499.7274291,0.064040641,5353
2021,LKA,3796,2584.691839,0.715827041,642.2251721,0.061076925,6914
2022,LKA,3945,2615.281775,0.790475424,710.8484416,0.078640642,7224
2023,LKA,3464,2129.295957,0.668948152,689.8126232,0.072688294,6156
2024,LKA,318,190.5161804,1.166607441,64.51618041,0.999171227,854
1990,LSO,15,11.07448107,0.234234515,2.074481074,0,28
1991,LSO,12,9.726190476,0.345281634,0.726190476,0.05997552,12
1992,LSO,8,6.833333333,0.680178178,0.333333333,0,7
1993,LSO,13,9.2,0.425662661,1.7,0.036231884,15
1994,LSO,10,7.933333333,0.570557838,0.933333333,0.06302521,20
1995,LSO,9,5.369047619,1.073785487,1.869047619,0.186252772,19
1996,LSO,17,10.67424242,0.383678788,3.174242424,0.031227821,17
1997,LSO,11,8.666666667,0.397891626,0.833333333,0,13
1998,LSO,7,5.833333333,0.542272605,0.333333333,0,5
1999,LSO,14,9.533333333,0.133966195,2.033333333,0,20
2000,LSO,13,8.25,0.35519432,3.25,0,13
2001,LSO,14,11.41666667,0.246788313,1.416666667,0,14
2002,LSO,19,14.08333333,0.291335444,2.583333333,0.00591716,22
2003,LSO,10,6.392857143,0.532440147,2.142857143,0.052141527,14
2004,LSO,19,8.195609946,1.406269307,4.195609946,0.131402432,20
2005,LSO,20,9.850093371,0.447506685,4.405648926,0.005971875,23
2006,LSO,27,15.58157486,0.437588238,5.581574858,0.016343135,31
2007,LSO,26,11.15691063,0.456287833,4.8235773,0.021937546,25
2008,LSO,37,18.05122655,0.481311912,7.551226551,0.032535273,34
2009,LSO,31,14.22199883,0.348490769,6.721998834,0.012440099,34
2010,LSO,28,14.248557,0.400716403,5.915223665,0.005848545,38
2011,LSO,35,14.96340604,0.530457495,6.463406038,0.055134506,40
2012,LSO,33,20.15436508,0.453745065,8.154365079,0.029770226,47
2013,LSO,37,18.65326797,0.338109349,6.653267974,0.020316454,46
2014,LSO,34,15.37691241,0.553395304,5.376912409,0.03710191,43
2015,LSO,44,21.18298105,0.566113636,8.682981046,0.012385938,67
2016,LSO,50,31.70752524,0.593625906,10.20752524,0.017429035,67
2017,LSO,46,24.8503824,0.530467193,7.850382395,0.045829834,62
2018,LSO,56,25.13209787,0.649993362,12.13209787,0.029081659,79
2019,LSO,92,49.36262292,0.636866345,19.36262292,0.064458045,112
2020,LSO,99,41.67477146,0.457556419,20.67477146,0.021501159,150
2021,LSO,123,56.67765715,0.522473968,23.67765715,0.030124234,171
2022,LSO,144,58.53098857,0.545569116,28.53098857,0.038177897,185
